,Name,BizID,City,State,Zip,ReviewID,Rating
6473,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-915448125,10
6474,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-965563837,10
6475,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1002186218,10
6476,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1044138254,10
6477,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1124071261,10
6478,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1126993892,10
6479,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1166856376,10
6480,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1204524256,10
6481,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-150720672,10
6482,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1609275741,10
6483,Atomic Wings,682573300,Brooklyn,NY,11201,judy_784529516,10
6484,Atomic Wings,682573300,Brooklyn,NY,11201,judy_796155277,10
6485,Atomic Wings,682573300,Brooklyn,NY,11201,judy_934968202,10
6486,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1642955792,10
6487,Atomic Wings,682573300,Brooklyn,NY,11201,judy_-1672947787,10
6488,Atomic Wings,682573300,Brooklyn,NY,11201,judy_17869475,10
6489,Atomic Wings,682573300,Brooklyn,NY,11201,judy_1803499500,10
6490,Atomic Wings,682573300,Brooklyn,NY,11201,judy_183684347,10
6491,Atomic Wings,682573300,Brooklyn,NY,11201,judy_2033983097,10
6492,Atomic Wings,682573300,Brooklyn,NY,11201,judy_397005458,10
6493,Atomic Wings,682573300,Brooklyn,NY,11201,judy_519631552,10
6494,Atomic Wings,682573300,Brooklyn,NY,11201,judy_619072771,10
6495,Atomic Wings,682573300,Brooklyn,NY,11201,judy_662466623,10
6496,Atomic Wings,682573300,Brooklyn,NY,11201,judy_736796542,10
6497,Atomic Wings,682573300,Brooklyn,NY,11201,judy_764174782,10
6498,Five Spot Soul Food Restaurant,7338382,Brooklyn,NY,11205,grub_2090728570,8
6500,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_10302946967,8
6501,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_9355790545,10
6502,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,ip_10313848476,10
6503,Kreuz Market,10192699,Lockhart,TX,78644,gayot_91032be1f6c1a46f4c64a8443c4ff150,
6504,Black's Barbecue,10192700,Lockhart,TX,78644,mism_153833,8
6505,Chisholm Trail Bar-B-Q,10192811,Lockhart,TX,78644,gayot_d466e3bf764ebfb17fbab076f6e1dc10,
6506,Kreuz Market,10192699,Lockhart,TX,78644,ip_10303211111,8
6507,Black's Barbecue,10192700,Lockhart,TX,78644,ip_10301171127,10
6508,Black's Barbecue,10192700,Lockhart,TX,78644,ip_10301427703,4
6509,Smitty's Market,34319141,Lockhart,TX,78644,gayot_36cdce7494dccff7d5d0d6eb47ed4c38,
6510,Smitty's Market,34319141,Lockhart,TX,78644,ip_10303211109,8
6511,Black's Barbecue,10192700,Lockhart,TX,78644,gayot_59a9424c03d50d4b980010969e933634,
6550,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_-1600948853,10
6551,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_404371482,8
6552,Chili's Grill & Bar,42016968,Cordova,TN,38016,judy_927929928,8
6553,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10306478300,10
6554,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10308780415,2
6555,The BBQ Shop,9444279,Memphis,TN,38104,ip_10301036181,10
6556,The BBQ Shop,9444279,Memphis,TN,38104,ip_9332560545,8
6557,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300192143,10
6558,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300303198,10
6559,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10300304595,10
6560,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,ip_10304850031,10
6561,Corky's Bar-B-Q,9434518,Cordova,TN,38016,ip_10300644978,8
6562,Central BBQ,35764012,Memphis,TN,38104,ip_5531100545,10
6563,Central BBQ,35764012,Memphis,TN,38104,ip_9332650545,6
6564,Blue City Cafe,9441069,Memphis,TN,38103,mism_132564,8
6565,Blue City Cafe,9441069,Memphis,TN,38103,mism_151951,6
6566,Buffalo Wild Wings,44309416,Memphis,TN,38125,mism_64967,2
6567,Tops Bar-B-Q,9453286,Memphis,TN,38115,ip_5232240545,10
6568,D'bo's Buffalo Wings-N-Things,9470720,Memphis,TN,38134,ip_10300421191,8
6569,Charlie Vergos' Rendezvous,9441052,Memphis,TN,38103,judy_923121568,6
6570,Texas de Brazil,37474718,Memphis,TN,38103,kidscore_82922,
6571,Texas de Brazil,37474718,Memphis,TN,38103,mism_124931,10
6572,Butcher Shop Steakhouse,9434529,Cordova,TN,38018,gayot_847cb954fb5c877283f54eb3a25ba9cc,
6573,Marlowe's Ribs & Restaurant,9456256,Memphis,TN,38116,mism_82434,8
6574,Texas de Brazil,37474718,Memphis,TN,38103,gayot_9fe520bb029b41d3101aba1c639769c4,
6575,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,mism_81684,6
6576,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,mism_92309,6
6577,Jim 'N Nick's Bar-B-Q,45369194,Cordova,TN,38016,ip_10305253274,2
6578,Big Bill Bbq,606953620,Memphis,TN,38128,ip_10305156799,8
6579,Corky's Bar-B-Q,9434518,Cordova,TN,38016,mism_137130,2
6580,Tops Bar-B-Q,9452152,Memphis,TN,38114,ip_5736120545,10
6581,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300197471,8
6582,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300195751,8
6583,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300462631,10
6584,Blue City Cafe,9441069,Memphis,TN,38103,ip_10300468622,10
6585,Corky's,9461809,Memphis,TN,38119,gayot_4862c43ce3c5dae3477a596cdb25249b,
6586,Texas de Brazil,37474718,Memphis,TN,38103,judy_-409678500,8
6587,Texas de Brazil,37474718,Memphis,TN,38103,judy_1015128637,2
6588,Texas de Brazil,37474718,Memphis,TN,38103,judy_854256441,10
6589,Cozy Corner Restaurant,9446009,Memphis,TN,38105,ip_10137280545,6
6590,Cozy Corner Restaurant,9446009,Memphis,TN,38105,ip_10303265463,8
6591,Central BBQ,35764012,Memphis,TN,38104,gayot_498893054d1445855bc75c47a20e3e72,
6592,Texas de Brazil,37474718,Memphis,TN,38103,ip_10299958359,10
6593,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300196625,8
6594,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300197527,10
6595,Texas de Brazil,37474718,Memphis,TN,38103,ip_10300198812,10
6596,Cozy Corner Restaurant,9446009,Memphis,TN,38105,gayot_a6006b17a1d6ea07f73adeadd964c5ff,
6597,Neely's Bar-B-Que Restaurant,9446000,Memphis,TN,38105,gayot_f72d6829c77638b2add9554cb4e54f03,
6598,Logan's Roadhouse,9468781,Memphis,TN,38133,judy_1844576688,8
6600,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1124289587,10
6601,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1464608506,10
6602,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1403620065,10
6603,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-1487576111,10
6604,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_1187166620,10
6605,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-163779279,10
6606,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_376750683,10
6607,Arthur Bryant's Barbeque,5850016,,,,ip_10300607732,6
6608,Arthur Bryant's Barbeque,5850016,,,,ip_10301165366,8
6609,Arthur Bryant's Barbeque,5850016,,,,ip_10301178985,10
6610,Arthur Bryant's Barbeque,5850016,,,,ip_10301186323,8
6611,Lc's Bar Bq,651799610,Kansas City,MO,64129,judy_-1627192248,6
6612,Lc's Bar Bq,651799610,Kansas City,MO,64129,judy_1377059112,8
6613,Wingstop,41023704,Kansas City,MO,64117,ip_8994340545,10
6614,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10300227731,8
6615,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10301429703,10
6616,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10305269370,10
6617,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10300825615,6
6618,Smokehouse Barbecue,606174870,Kansas City,MO,64153,ip_10302386638,8
6619,Texas Toms,5840801,Kansas City,MO,64123,ip_10300362315,6
6620,Texas Toms,5840801,Kansas City,MO,64123,ip_10300576079,8
6621,Smokebox Barbeque,618059584,Kansas City,MO,64155,ip_10300634518,10
6622,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_105661,2
6623,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_138423,2
6624,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,mism_67596,10
6625,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10300802757,10
6626,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10301033678,10
6627,Gates Bar-B-Q-Emanuel Cleaver,44259440,Kansas City,MO,64110,ip_10302873939,2
6628,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,ip_10300272710,6
6629,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,ip_10301033668,10
6630,Danny Edwards Famous Kc Bbq,601767753,Kansas City,MO,64108,ip_10300757854,8
6631,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_1310,10
6632,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_49490,10
6633,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_78645,10
6634,Fiorella's Jack Stack Barbeque,34853236,Kansas City,MO,64108,mism_96593,10
6635,Fiorella's Jack Stack Bbq,45384639,Kansas City,MO,64112,mism_145328,8
6636,Fiorella's Jack Stack Bbq,45384639,Kansas City,MO,64112,mism_97472,10
6637,Lil' Jake's Eat It & Beat It,5826566,Kansas City,MO,64106,judy_48890307,10
6638,Lil' Jake's Eat It & Beat It,5826566,Kansas City,MO,64106,judy_776956918,8
6639,Chili's Grill & Bar,34862714,Kansas City,MO,64157,ip_10304278382,6
6640,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-2012738862,4
6641,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_-963093690,10
6642,Arthur Bryant's Barbeque,5841532,Kansas City,MO,64127,judy_746070827,10
6643,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10300253115,8
6644,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10306457677,8
6645,B B's Lawnside Bar-B-Que,11358228,Kansas City,MO,64131,ip_10300629238,8
6646,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-1249442645,8
6647,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-1939818467,8
6648,Gates & Sons Bar-B-Q,5841286,Kansas City,MO,64127,judy_-270456894,10
6650,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10300688889,10
6651,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10301159556,8
6652,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10300647007,10
6653,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10301146948,8
6654,Speedy's Bbq Inc,6132003,Lexington,NC,27295,ip_10302174553,8
6655,Barbecue Center,6122575,Lexington,NC,27292,ip_10299838703,8
6656,Barbecue Center,6122575,Lexington,NC,27292,ip_10300166974,10
6657,Barbecue Center,6122575,Lexington,NC,27292,ip_10300655206,8
6658,Barbecue Center,6122575,Lexington,NC,27292,ip_10301146236,10
6659,Barbecue Center,6122575,Lexington,NC,27292,ip_5581930545,10
6660,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10300088416,2
6661,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10300822107,10
6662,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_10302174551,8
6663,Smokey Joe's Barbecue,6122600,Lexington,NC,27292,ip_5343050545,10
6664,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10300822547,10
6665,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10300828460,10
6666,Lexington Barbecue,6123995,Lexington,NC,27295,ip_10304273831,10
6667,Speedy Lohr's Bbq Of Arcadia,32235189,Lexington,NC,27295,ip_10302551522,8
6668,Speedy Lohr's Bbq Of Arcadia,32235189,Lexington,NC,27295,ip_5512290545,8
6669,Back Country Barbeque,6124668,Lexington,NC,27292,ip_10300822555,4
6670,Back Country Barbeque,6124668,Lexington,NC,27292,ip_10300828476,8
6671,Stamey's Barbecue Of Tyro,6124001,Lexington,NC,27295,ip_10300822135,10
6672,Cook's Barbecue,6122601,Lexington,NC,27292,ip_10300660015,8
6673,Jimmy's Barbecue,6122591,Lexington,NC,27292,ip_10300658697,6
6674,Jimmy's Barbecue,6122591,Lexington,NC,27292,ip_10302535599,8
6675,Lexington Barbecue,6123995,Lexington,NC,27295,judy_1615008421,10
6676,Barbecue Center,6122575,Lexington,NC,27292,judy_36925439,8
6677,Barbecue Center,6122575,Lexington,NC,27292,judy_551511948,10
6678,Lexington Barbecue,6123995,Lexington,NC,27295,mism_157207,10
6700,Ruby's BBQ,10212860,Austin,TX,78705,ip_9097900545,10
6701,Ruby's BBQ,10212860,Austin,TX,78705,ip_10303216539,10
6702,Artz Rib House,10210737,Austin,TX,78704,ip_10300387870,8
6703,Artz Rib House,10210737,Austin,TX,78704,ip_10303228300,10
6704,Artz Rib House,10210737,Austin,TX,78704,ip_10303259985,6
6705,Artz Rib House,10210737,Austin,TX,78704,ip_10304986870,2
6706,Artz Rib House,10210737,Austin,TX,78704,ip_10305318826,4
6707,Iron Works Barbeque,10202578,Austin,TX,78701,ip_10301181411,10
6708,Iron Works Barbeque,10202578,Austin,TX,78701,ip_10300783999,8
6709,Iron Works Barbeque,10202578,Austin,TX,78701,ip_10303216279,8
6710,Rudy's Country Store & Bar-B-Q,747141450,Austin,TX,78746,ip_10299504525,8
6711,Rudy's Country Store & Bar-B-Q,747141450,Austin,TX,78746,ip_10299554476,4
6712,Rudy's Country Store & Bar-B-Q,747141450,Austin,TX,78746,ip_5719850545,10
6713,Rudy's Country Store & Bar-B-Q,747141450,Austin,TX,78746,ip_8039950545,10
6714,The County Line on the Lake,10219296,Austin,TX,78731,gayot_dc574a762c15b995334cd59a9d8c5e63,
6715,Din Ho Chinese BBQ,10239834,Austin,TX,78758,mism_54383,6
6716,Din Ho Chinese BBQ,10239834,Austin,TX,78758,mism_73717,10
6717,Pok-E-Jo's Smokehouse,10217125,Austin,TX,78727,mism_54443,8
6718,Pok-E-Jo's Smokehouse,10217125,Austin,TX,78727,mism_74727,10
6719,MD Pluckers Wing Factory & Grill,45084449,Austin,TX,78704,ip_10303192431,10
6720,MD Pluckers Wing Factory & Grill,45084449,Austin,TX,78704,ip_10300387750,8
6721,MD Pluckers Wing Factory & Grill,45084449,Austin,TX,78704,ip_10311890195,2
6722,Scholz Garden,10202506,Austin,TX,78701,judy_1034913655,6
6723,Green Mesquite,10210778,Austin,TX,78704,ip_10300637380,8
6724,Green Mesquite,10210778,Austin,TX,78704,ip_10303131428,8
6725,Green Mesquite,10210778,Austin,TX,78704,ip_10303181819,8
6726,Green Mesquite,10210778,Austin,TX,78704,ip_10303210821,6
6727,Pok-E-Jo's Smokehouse,10217125,Austin,TX,78727,ip_10304192670,8
6728,Stallion Grill,43173852,Austin,TX,78751,mism_155672,10
6729,Uncle Billy's,45673571,Austin,TX,78704,ip_10302396864,6
6730,Uncle Billy's,45673571,Austin,TX,78704,ip_10309270985,2
6731,The Pit Barbeque,10236470,Austin,TX,78756,ip_10303472842,6
6732,Donn's BBQ,10216566,Austin,TX,78724,ip_10303199727,8
6733,Rudy's BBQ,10241592,Austin,TX,78759,ip_10300385919,10
6734,Bert's Bar-b Q,10219290,Austin,TX,78731,ip_10303181534,6
6735,Mongolian Grill,10241782,Austin,TX,78759,mism_95248,10
6736,Franklin Barbecue,605120182,Austin,TX,78702,kidscore_115806,
6737,Stubb's Bar-B-Q Restaurant,11402743,Austin,TX,78701,judy_-2146888967,8
6738,Green Mesquite BBQ,604212892,Austin,TX,78748,ip_10302390204,8
6739,Green Mesquite BBQ,604212892,Austin,TX,78748,ip_10300640279,8
6740,Green Mesquite BBQ,604212892,Austin,TX,78748,ip_10303198016,8
6741,Green Mesquite BBQ,604212892,Austin,TX,78748,ip_10303199721,8
6742,Chief's BBQ,44655315,Austin,TX,78745,ip_10303199878,10
6743,Pluckers Wing Bar,602633573,Cedar Park,TX,78613,ip_10300391575,10
6744,Pluckers Wing Bar,602633573,Cedar Park,TX,78613,ip_10301159578,6
6745,Pok E Jo's,37377056,Austin,TX,78704,ip_10303181551,10
6746,Cartwright Bar B Que,10222964,Austin,TX,78737,ip_10304177863,6
6747,Mann's Smokehouse Bar-B-Q,10239857,Austin,TX,78758,ip_10299504530,8
6748,The County Line on the Lake,10219296,Austin,TX,78731,judy_2084584077,8
6750,Wing Zone,801509590,St Louis,MO,63104,grub_-1195351588,8
6751,Buffalo Wild Wings,44236333,St. Louis,MO,63129,ip_10299830367,8
6752,The Rib Shack,791421210,St. Louis,MO,63106,grub_-1877688636,
6753,Pappy's Smoke House,601691963,St Louis,MO,63103,mism_114213,10
6754,Joe Buck's,46252262,St Louis,MO,63102,ip_10300640172,8
6800,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10300423066,10
6801,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10301454584,8
6802,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10301464882,8
6803,Red Hot and Blue,9620106,Dallas,TX,75231,ip_10303473107,10
6804,Red Hot and Blue,9620106,Dallas,TX,75231,ip_5571610545,10
6805,Dickey's Barbecue Pit,36529793,Dallas,TX,75270,ip_10302348382,8
6806,Signature Sport Wings,45059663,Dallas,TX,75287,ip_10300412919,10
6807,Signature Sport Wings,45059663,Dallas,TX,75287,ip_10302174104,8
6808,Two Podners Bar-B-Q & Seafood,9599502,Dallas,TX,75216,ip_10302515782,8
6809,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,ip_10300269723,8
6810,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,ip_10301464928,6
6811,Lockhart Smokehouse BBQ,672901080,Dallas,TX,75208,mism_145556,10
6812,Lockhart Smokehouse BBQ,672901080,Dallas,TX,75208,mism_154940,8
6813,Sam's Catering,36367171,Dallas,TX,75229,ip_10302873873,8
6814,Ernie's Barbeque & Soul Food,43041603,Dallas,TX,75227,ip_10302396016,10
6815,Smoke,603347352,Dallas,TX,75208,gayot_3570f30c299049a7e83dc2e1fd798e93,
6816,Mama Faye's BBQ,756699740,Dallas,TX,75226,eat_24298,10
6817,Mama Faye's BBQ,756699740,Dallas,TX,75226,eat_21529,6
6818,Dickey's Barbecue Pit,9586774,Dallas,TX,75206,ip_10300274619,10
6819,Dickey's Barbecue Pit,9586774,Dallas,TX,75206,ip_10302664380,10
6820,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1005492128,8
6821,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1246407623,10
6822,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-1726172616,2
6823,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_-510011962,8
6824,Peggy Sue BBQ,9585577,Dallas,TX,75205,judy_549907316,2
6825,Wingstop,45761728,Dallas,TX,75211,ip_10299468249,6
6826,Wingstop,45761728,Dallas,TX,75211,ip_10300065107,2
6827,Anderson's Barbeque Catering,9626663,Dallas,TX,75235,ip_10301045728,8
6828,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300297563,10
6829,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10301037485,6
6830,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10306467481,10
6831,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300269938,10
6832,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10300348417,8
6833,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10302180268,8
6834,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10304261227,10
6835,Bob's Steak & Chop House - Dallas,9603464,Dallas,TX,75219,ip_10309611456,8
6836,Fat Matt's Hot Wings,613098930,Dallas,TX,75241,ip_10304958330,8
6837,Texas de Brazil,9575816,Dallas,TX,75201,kidscore_93797,
6838,Chili's Grill & Bar,46618634,Dallas,TX,75237,kidscore_94043,
6839,Peggy Sue BBQ,9585577,Dallas,TX,75205,gayot_d5f9e470a79d975848684b94c5239899,
6840,Wing Street,606998270,Dallas,TX,75254,ip_10304994493,8
6841,Humperdinks Brewpub,9606639,Dallas,TX,75220,grub_-118223211,8
6842,Chili's Grill & Bar,41790673,Dallas,TX,75211,ip_10300764067,8
6843,Chili's Grill & Bar,41790673,Dallas,TX,75211,ip_10302446604,10
6844,Two Podners Bar-B-Q & Seafood,656773040,Dallas,TX,75210,ip_10302311810,6
6845,Big Al's Smokehouse,9626609,Dallas,TX,75235,ip_10303376358,8
6846,Big Al's Smokehouse,9626609,Dallas,TX,75235,ip_10303376359,8
6847,Colters BBQ & Grill,9632075,Dallas,TX,75240,ip_10300298720,8
6848,Sonny Bryan's Steakhouse,9594151,Dallas,TX,75209,gayot_0ba6d5d10d241917a811952fdad7194c,
6850,Martin's Barbeque Joint,697454930,Nolensville,TN,37135,gayot_882113d2b7510d6c997887481c0a0e72,
6851,Fossie Bar-B-Que,9288745,Dickson,TN,37055,ip_10299483414,10
6852,Chili's Grill & Bar,9306672,Murfreesboro,TN,37129,kidscore_82289,
6853,J I Baldwin & Son Pit Barbecue,34115505,Springfield,TN,37172,mism_128506,10
6854,Wing Zone,36731509,Murfreesboro,TN,37128,grub_84937537,2
6855,Mary's Old Fashion Barbeque,9327298,Nashville,TN,37208,ip_10300695654,8
6856,T J's Bar Bq & Fish,34115067,Nashville,TN,37208,ip_10300695665,8
6857,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_-1372752043,2
6858,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_1304772551,2
6859,Center Point Barbecue,9296423,Hendersonville,TN,37075,judy_-1478389313,2
6860,Hearth & Grill Shop,9332434,Nashville,TN,37211,judy_-733749078,6
6861,Whitt's Barbecue,9323745,Nashville,TN,37205,ip_10300639660,8
6862,Jim 'N Nick's Bar-B-Q,41573797,Nashville,TN,37209,gayot_81b9653ed94b93f95b54db6965dea542,
6863,B.B. King's Blues Club,38461303,Nashville,TN,37201,ip_7733400545,10
6864,Jack's Bar-B-Que,9326493,Nashville,TN,37207,ip_10300231869,8
6865,Jack's Bar-B-Que,9326493,Nashville,TN,37207,ip_10300369578,6
6866,Carl's Perfect Pig Barbque,9316134,White Bluff,TN,37187,judy_1608890014,10
6867,Logan's Roadhouse,9318022,Nashville,TN,37203,mism_48807,6
6868,Logan's Roadhouse,9318022,Nashville,TN,37203,mism_73531,2
6869,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_181590157,8
6870,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-50091139,10
6871,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-521688380,10
6872,Bleachers Sports Grill,9290823,Franklin,TN,37064,judy_-946391028,10
6873,Bar-B-Cutie,9336293,Nashville,TN,37214,ip_10300695020,8
6874,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10300433188,6
6875,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10300663170,6
6876,Jim 'N Nick's Bar-B-Q,47277701,Smyrna,TN,37129,ip_10303257894,10
6877,Titan Fans Bar-B-Que,814243810,Nashville,TN,37218,ip_10300695693,10
6878,Kirkenburt's Smokehouse Grill,45358854,Murfreesboro,TN,37128,grub_1944036420,10
6879,Neely's Bar-B-Q,34131473,Nashville,TN,37228,ip_10299425479,8
6880,Bob's Barbecue,9313458,Smyrna,TN,37167,judy_-59031264,8
6881,Corky's Ribs & BBQ,9281966,Brentwood,TN,37027,ip_10300695648,8
6882,Bleachers Sports Grill,9290823,Franklin,TN,37064,ip_10300404515,8
6883,Bleachers Sports Grill,9290823,Franklin,TN,37064,ip_10301463156,8
6884,Puleo's Grille,44284615,Murfreesboro,TN,37129,judy_-1884182477,10
6885,B.B. King's Blues Club,38461303,Nashville,TN,37201,mism_73280,6
6886,Jim 'N Nick's Bar-B-Q,44285592,Smyrna,TN,37167,ip_10300385125,10
6887,Jim 'N Nick's Bar-B-Q,44285592,Smyrna,TN,37167,ip_10306688583,2
6888,Whitt's Barbecue,9280601,Ashland City,TN,37015,ip_10300333387,10
6889,B B's Barbeque,34133095,Franklin,TN,37064,judy_-1396971578,6
6890,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10299539998,6
6891,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10302359998,2
6892,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10299485836,8
6893,Logan's Roadhouse,36305746,Smyrna,TN,37167,ip_10300266106,10
6894,Calhoun's Restaurants,9324054,Nashville,TN,37205,ip_10300350866,6
6895,Bar-B-Cutie,44282650,Murfreesboro,TN,37129,ip_10300663188,8
6896,Neely's Bar-B-Q,34131473,Nashville,TN,37228,judy_708609741,8
6897,Famous Dave's,9293395,Franklin,TN,37067,ip_10300708338,8
6898,Stroud's Barbeque,9290837,Franklin,TN,37064,ip_10299546397,10
6900,Fat Matt's Rib Shack,3015340,Atlanta,GA,30324,gayot_bd0bef1a934194cdb0d49d6c57eed945,
6901,Buffalo Wild Wings - Lenox - (Atlanta),603294022,Atlanta,GA,30326,ip_10302938090,10
6902,Mama Mia Pizza Downtown,713527900,Atlanta,GA,30303,grub_-1020072989,
6903,Burger Joy BBQ Wings,622155350,Atlanta,GA,30312,grub_-634276627,10
6904,Harold's Barbecue,3008888,Atlanta,GA,30315,gayot_cd1e8076dc80d18a33feed345da4eacc,
6905,Rolling Bones Barbecue,39242395,Atlanta,GA,30312,ip_10300697852,8
6906,Rolling Bones Barbecue,39242395,Atlanta,GA,30312,ip_10301161867,6
6907,J B's Fish & Wings,40946548,Atlanta,GA,30310,ip_10303169554,6
6908,American Wings & Seafood,3009012,Atlanta,GA,30315,ip_10303421674,8
6909,Fox Bros Bar-B-Q,45671974,Atlanta,GA,30307,gayot_92efd4fecaa3d1415dd341c72a304154,
6910,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300236108,8
6911,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300267887,8
6912,Daddy D'z,3007204,Atlanta,GA,30312,ip_10300431771,8
6913,Daddy D'z,3007204,Atlanta,GA,30312,ip_5873280545,8
6914,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10300188064,10
6915,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10300597308,8
6916,The Gravity Pub,3010357,Atlanta,GA,30316,ip_10301457246,10
6917,Wing Ranch,3013503,Atlanta,GA,30319,ip_10300699810,2
6918,Wing Ranch,3013503,Atlanta,GA,30319,ip_10301150344,6
6919,Wing Ranch,3013503,Atlanta,GA,30319,ip_10301161881,6
6920,Cafe Buffalo Wings,3006431,Atlanta,GA,30311,ip_10300211393,10
